V54,V57,-0.42623292338459606
V62,V332,-0.4262302959827483
V13,V43,-0.4252205326087094
V35,V84,-0.42521559723131225
V160,V155,-0.42518695573165316
V157,D15,-0.42494207620639896
V71,V76,-0.42489294508847275
V32,V76,-0.42454781724837265
V53,V32,-0.42449170449482115
V22,V35,-0.4242449900972649
V155,V150,-0.4241252114186954
V165,V61,-0.42398445220905645
V12,V32,-0.4239634795429434
V54,V94,-0.42371095463910113
V92,V75,-0.42344161766842403
V72,V151,-0.42264220110227674
V144,V148,-0.42235145980853045
V13,V84,-0.4221539440216629
V72,V53,-0.42098317519404144
V36,V33,-0.42092353909666214
V75,V31,-0.4207408816965165
V16,V54,-0.4204328113809667
V53,V84,-0.4203867039963512
V35,V58,-0.42037525567103345
V93,V76,-0.4200707843937367
V156,V151,-0.42006686881924316
V165,V62,-0.4199439848948983
V157,V151,-0.4199391654804983
V93,V150,-0.4197643407194709
V183,V19,-0.41939710511532274
V12,V21,-0.41932472925350667
V42,V75,-0.41907688163224927
V79,V35,-0.4189872522774849
V36,V43,-0.41888777069644134
V36,V17,-0.41842821234737626
V15,V53,-0.41821639791182696
V21,V53,-0.41817635593053387
V63,V35,-0.4179066651885967
V12,V71,-0.41787784886178575
V12,V93,-0.4178176127995579
V51,V12,-0.4175920550262458
V94,V35,-0.41727749836083383
V52,V54,-0.4169292067683638
V328,V19,-0.416898544417063
V145,V93,-0.4166038565244298
V19,V175,-0.4161190058008981
V180,V19,-0.41577990395766556
V63,V53,-0.4155082324347193
V53,V79,-0.41544940780960116
V31,V144,-0.4154290513785686
V149,V145,-0.4152109449473636
V19,V182,-0.41521033544667063
V57,V53,-0.4149886396134424
V36,V18,-0.41495214821931453
V15,V76,-0.4149225106611796
V43,V12,-0.41443328734423845
V13,V72,-0.41442484346852176
V22,V13,-0.4144036950892071
V13,V15,-0.4143542513590707
V54,V22,-0.41430305959565894
V13,V17,-0.414069152220812
V328,V20,-0.41383705273839644
V76,V84,-0.41371642211205073
V209,V19,-0.41356329402786385
V158,D15,-0.41349999042263896
V159,V155,-0.4134043206949396
V93,V160,-0.4133112882838496
V57,V13,-0.41320411075574626
V21,V76,-0.4130577010671597
V54,V17,-0.41294896325348884
V53,V52,-0.4128564509109975
V53,V94,-0.41262700160967447
V76,V43,-0.41246052260015276
V302,V36,-0.4122650229039749
V160,V149,-0.4121386112362971
V58,V54,-0.41189106866807873
V33,V35,-0.411889973218276
V75,V71,-0.41170701891026507
V32,V75,-0.4114004186758002
V54,V39,-0.4112461174959139
V76,V57,-0.4110911517255045
V149,V150,-0.41105790749653137
V54,V59,-0.41101423958151373
V73,V36,-0.4108226053082154
V12,V84,-0.4108204145546093
V79,V13,-0.4106152916491368
V36,V51,-0.4102904793702796
V85,V36,-0.4102013197209029
V72,V76,-0.4100566047038197
V13,V18,-0.409939559972329
V35,V43,-0.40992817638295515
V54,V18,-0.40957852523765087
V17,V35,-0.4093736737608581
V36,V59,-0.40931631619257636
V36,V64,-0.40922488891711667
V16,V53,-0.4091959741959098
V76,V51,-0.4091925476444655
D10,V156,-0.4087197083971272
V63,V13,-0.40863028097073256
V61,V339,-0.4084033593495263
V149,D10,-0.4080249986902902
V159,V93,-0.40784280201614087
V13,V94,-0.40759646262541666
V144,V155,-0.4072686961648216
V93,V75,-0.40722102957823425
V85,V54,-0.40720109501169705
V35,V18,-0.405972829604948
V76,V16,-0.4059670731342154
V13,V16,-0.40543189312604616
D10,V157,-0.4051435425444393
V64,V54,-0.4049301144356428
V62,V339,-0.4046281349325866
V54,V302,-0.4039140283809586
V145,V156,-0.40381540709654196
V12,V22,-0.4035335221325473
V12,V15,-0.4034853753595438
V35,V302,-0.40344799806975895
V72,V12,-0.4033854861046508
V53,V22,-0.4032300512579157
V17,V12,-0.4032077546172226
V145,V157,-0.4031248134465687
V57,V12,-0.4021972710018382
V75,V15,-0.4020731886235411
V17,V53,-0.40191214562487515
V73,V35,-0.4018038104667103
V324,V19,-0.4017108523046329
V85,V35,-0.4013911254898607
V39,V53,-0.4013183210321246
V156,V160,-0.4011384355618197
V75,V43,-0.40106764188255734
V75,V84,-0.4010610440581252
V58,V53,-0.40102513174990745
V63,V76,-0.40091343863097006
V149,V159,-0.4008690930114976
V35,V59,-0.40044988168405865
V64,V35,-0.4003604348642738
V157,V160,-0.4002802143200654
V75,V21,-0.400266128459466
V51,V35,-0.40020196652174383
V59,V53,-0.4001714339448321
V150,V156,-0.4000675983098039
V13,V39,-0.39993835772185976
V36,V80,-0.3998347540891106
V12,V79,-0.3995915393608957
V157,V150,-0.3992833607651127
V54,V80,-0.39921359837781945
V52,V13,-0.3991947441407813
V12,V18,-0.3991864852058328
V13,V58,-0.3990508604616683
V18,V53,-0.3986317887407908
V75,V57,-0.39833354385398756
V304,V36,-0.39829865909850065
V324,V20,-0.3982567357774683
V33,V54,-0.39809714521608025
V302,V13,-0.39804497248515275
V12,V63,-0.3977452778849447
V13,V85,-0.39745671760701423
V72,V75,-0.3973311024760081
V151,V158,-0.39730214913647943
V94,V12,-0.3972947332359673
V58,V76,-0.3971198993235854
V75,V51,-0.39680376596211026
V76,V22,-0.39673116011716764
V85,V53,-0.3961967272151808
V17,V76,-0.39599418009743514
V72,V160,-0.39593165372886546
V72,V150,-0.3958553991982834
V93,V144,-0.39549747822084136
V54,V60,-0.3952181745473983
V36,V39,-0.39483917281580405
V12,V16,-0.39479705841170026
V181,V19,-0.3946316850929733
V52,V12,-0.39446528111058987
V53,V64,-0.3942478117250097
V13,V59,-0.39351151635686205
V16,V75,-0.3933950831203076
V19,V333,-0.3933011015513747
V76,V79,-0.3932863382887443
V53,V302,-0.39325841158826497
V323,V19,-0.39296381843468997
V144,V149,-0.39291209325692744
V36,V60,-0.3927541814668948
V61,V322,-0.39232847263764364
V40,V54,-0.3921316625004767
V18,V76,-0.3920540980789603
V76,V302,-0.3918275000440277
V36,V34,-0.3916363662958493
V35,V80,-0.3912472101834418
V331,V61,-0.39010668724095043
V156,V159,-0.3900248793969194
V80,V13,-0.38998808636482174
V43,addr2,-0.3898603558221451
V20,V333,-0.3898529783165913
V76,V85,-0.38983791843317717
V12,V39,-0.3897924855800647
V304,V35,-0.3897803299294847
V323,V20,-0.3895902991322041
V35,V34,-0.3888922537983352
V157,V159,-0.3888766073690657
V166,V50,-0.3887423683496078
V63,V75,-0.38847168108345326
V80,V53,-0.38842508793618363
V58,V12,-0.38842103186012944
V322,V62,-0.38832475651048903
V39,V76,-0.38779503102176377
V12,V302,-0.38759913494786147
addr2,V42,-0.3875532983532575
V74,V36,-0.38754369697068575
V64,V13,-0.387476051626804
V53,V33,-0.3872745037968822
addr2,V40,-0.38694463566261855
V12,V85,-0.3867862323896901
V143,V61,-0.3866941973051391
V39,V35,-0.38639395418044487
V331,V62,-0.38610704888481057
V61,V164,-0.38556882427255984
V338,V19,-0.3854479661770651
V94,V76,-0.38544704009879033
V59,V76,-0.385427327452872
V159,V72,-0.38524728540514386
V75,V58,-0.3847958686760017
V53,V60,-0.3847920787161601
V74,V35,-0.384743928820272
V33,V76,-0.38470669121414536
V39,addr2,-0.38456727059996976
V304,V54,-0.3844752020633338
V75,V22,-0.3844451879001478
V36,V81,-0.38442159495637873
D15,V282,-0.3842829368278988
V60,V35,-0.3842465088174642
V54,V81,-0.3841369570456117
V73,V54,-0.383893462554986
V61,V183,-0.3838872024757004
V17,V75,-0.3837310306777702
V76,V80,-0.3833488846467453
V12,V59,-0.38302924358612167
V19,V332,-0.38295084477867214
V143,V62,-0.38284547161603033
V53,V40,-0.3826653036320869
V338,V20,-0.38254746779695065
V164,V62,-0.3816379778469011
V75,V79,-0.38125590626400413
V144,V32,-0.38121741065847514
V153,D4,-0.38119640292873336
V82,V327,-0.38117655218057156
V144,V156,-0.38108805651309874
V158,D10,-0.3809223324462745
V40,V13,-0.38072943833593165
V158,V145,-0.3806621262366152
V13,V33,-0.38049959362100316
V64,V76,-0.3800261862932903
V19,V168,-0.379959323110419
V72,V145,-0.3799340622710606
V75,V18,-0.37991296513714
V75,V302,-0.37984744053916325
V332,V20,-0.3796092730875758
V80,V12,-0.37951811082718573
V52,V76,-0.3794793100857963
V158,V160,-0.3789728506922661
V36,V52,-0.3789524072996834
V157,V144,-0.37843902927176354
V73,V13,-0.378424182375952
V19,V204,-0.37816433100504104
V304,V76,-0.37799687234464663
V13,V60,-0.3779772550666216
V150,V158,-0.3779694198220727
V234,V19,-0.3779579534784943
V85,V75,-0.3779129718406807
V13,V304,-0.37773079242376056
V52,V35,-0.37739105319597277
D4,V154,-0.3773232931327183
V12,V64,-0.37715455022602123
V39,V75,-0.37708345430423224
V148,D4,-0.37698593791280754
V182,V61,-0.3765432299500183
V36,V40,-0.3763297307633154
V81,V35,-0.376165090758659
V283,D2,-0.3755852727221237
V327,V83,-0.3754137833538147
V73,V76,-0.3752496253164063
V165,V153,-0.37499227406053004
V13,V81,-0.37458370508551136
V75,V52,-0.3745448834427429
V53,V304,-0.37433239906516086
V61,V180,-0.3738735213317886
V155,D4,-0.3738046369373805
V81,V53,-0.3737558838832241
V59,V75,-0.37346615853658555
V73,V53,-0.3733746299531255
V179,V19,-0.37283559299307656
D5,V157,-0.3727499664660497
V75,V94,-0.3720072039129479
V33,V75,-0.37192717723942403
V80,V75,-0.3716224343486161
V12,V40,-0.37107086939369277
V60,addr2,-0.3707195253541098
V213,V19,-0.3706620957791301
V19,V203,-0.3704898337874428
V76,V60,-0.37043978317999
V71,V144,-0.37023453249379096
V20,V183,-0.3700863220536989
V76,V40,-0.3696798506416431
V33,V12,-0.3694104990933482
V165,V19,-0.3691733397892228
V76,V81,-0.36854052531576376
V40,V35,-0.3682804107500896
V64,V75,-0.3682326338312483
V158,V159,-0.36817602264164817
V12,V73,-0.367999620211462
V12,V60,-0.3679087805071333
V12,V304,-0.3678175142499036
D5,V158,-0.36773491684477044
V20,V175,-0.36729883230837057
V165,V154,-0.3670331274456325
V20,V180,-0.3667316866135826
D11,V282,-0.36652200351497644
V75,V304,-0.36643968194010024
V34,V54,-0.3663234053915998
V182,V20,-0.3663130487418851
V20,V165,-0.36614220859028074
V215,V19,-0.3657384859746228
V50,D12,-0.3652856909824015
V12,V81,-0.36452728960618885
V61,V181,-0.36445720818060184
V20,V209,-0.3644534944679898
V36,V303,-0.3643528506905369
V59,addr2,-0.3643041949185113
V19,V178,-0.36391491001152365
V53,V34,-0.3637682865005261
V209,V61,-0.36343637163752196
V73,V75,-0.363231677329161
V19,V212,-0.3620247932109889
D4,V149,-0.36050813282871336
V335,V61,-0.3601166515986865
V40,V75,-0.3594686468781921
D4,V156,-0.3591417819147554
V60,V75,-0.3589437306031175
V75,V81,-0.3572670553041711
V61,V234,-0.35668722341437104
V303,V35,-0.35656051334695393
V62,V335,-0.35633880243206384
V36,card3,-0.3562146176464398
D1,V283,-0.3557942898397797
V158,V144,-0.3555026353315096
V54,V303,-0.35490757304248854
V53,V74,-0.35411459460773437
V326,D3,-0.3540189049454156
V63,addr2,-0.35386207591477725
V157,D4,-0.3537149104029493
V326,D7,-0.3535531615914016
V54,V74,-0.35260237648256376
V13,V74,-0.35223102442738013
V19,V210,-0.35221764659052535
V34,V76,-0.351549274159057
V54,card3,-0.3512140483788254
V19,V322,-0.3509594700503774
V74,V76,-0.34898850244256474
V12,V74,-0.3489611212118719
V35,card3,-0.3485543833141695
V181,V20,-0.348414807723193
V322,V20,-0.34796215712532524
V61,V168,-0.34738304891322364
V12,V34,-0.34731570856829785
V61,V175,-0.34724836269500964
V165,V148,-0.3471192106244371
D5,V148,-0.34702044178865354
V75,V34,-0.34676000990915634
V153,D5,-0.3463856436037735
V331,V19,-0.3463394183637103
V197,D15,-0.3457408511786226
V19,V143,-0.34571390733483476
V204,V61,-0.34562743304384963
V53,V303,-0.34554479079295425
V13,V34,-0.3449891237368275
V153,V166,-0.34497969822926267
V19,V164,-0.3447056352540743
D5,V155,-0.34467662598891813
V74,V75,-0.3442495605257232
D4,V282,-0.344151860796523
V19,V335,-0.34389369265416325
V331,V20,-0.34331250885685727
V143,V20,-0.3427707335413069
V339,V19,-0.34254830691695576
V158,D4,-0.34213726758359597
V323,D5,-0.3420543075282999
V61,V179,-0.34197323408845526
V53,card3,-0.3419002940345723
V164,V20,-0.341714832480927
V303,V76,-0.341368739379029
D3,V327,-0.3412414267435363
V154,D5,-0.3410904274469357
V303,V13,-0.34080122514082567
V20,V339,-0.34013448529808277
V213,V61,-0.3400455544090989
V202,V19,-0.33970842673588453
V335,V20,-0.3390952193410554
V167,V19,-0.3375978495824583
V203,V61,-0.337549342396909
D15,V194,-0.3361588932290684
V215,V61,-0.3360772669979635
V165,V155,-0.3358040319314435
V166,V154,-0.335570448878217
D10,V282,-0.3353254693389288
V13,card3,-0.3352638447724893
D2,V174,-0.335110505151266
V168,V20,-0.3350383771138125
addr2,V18,-0.33441304919693815
V197,D6,-0.33431496679436157
V178,V61,-0.33422158566454035
V20,V234,-0.334159718387616
V211,V19,-0.33376363436525225
V20,V204,-0.33347390660730963
V177,V19,-0.33322158845129657
D5,V149,-0.33263490608979573
V156,D5,-0.332397263594539
V61,V212,-0.332176568749147
V48,V50,-0.3321386512755945
D7,V327,-0.33205817222079625
V303,V12,-0.3318563070991689
V48,V94,-0.33129767443384767
V75,V303,-0.3309314479441471
V50,V90,-0.33013775387087857
V76,card3,-0.32982213262742294
V48,V34,-0.3288927802493179
V179,V20,-0.32872963829246016
V213,V20,-0.3268506174120865
V203,V20,-0.3267219055366047
V48,V33,-0.3266076007196192
card3,V12,-0.326456466209554
V144,V72,-0.32617331811507244
V234,V57,-0.32580522229604225
V165,V149,-0.3251167064058585
V92,V48,-0.32383159314947846
V48,V74,-0.3238065803752979
V31,V48,-0.3237415445864502
V195,D15,-0.3233176082429637
V140,D5,-0.3228879075131771
V50,V49,-0.32285542135471107
V20,V215,-0.32277778030716625
D6,V194,-0.3225131625322727
V49,V94,-0.32199043729208676
V48,V73,-0.32139389825640724
V20,V178,-0.3207573014599144
V33,V234,-0.32062375982552926
V210,V61,-0.320396429826621
V17,addr2,-0.32025734355097835
card3,V75,-0.3196923471083828
V34,V49,-0.31963503898566004
V212,V20,-0.3192412624347644
V69,V50,-0.3192245923793282
V29,V50,-0.31894280774635597
V51,V90,-0.3186420905179359
V48,V51,-0.31837931531094243
V183,V57,-0.318279238570555
V50,V91,-0.31794543409122183
V48,V71,-0.317752967007249
V33,V49,-0.31740362503182273
V324,D5,-0.3173053339070217
V15,V234,-0.3168565337390077
addr2,V64,-0.31677766634520665
V156,V165,-0.3163521021324812
V32,V48,-0.316322544516564
V33,D6,-0.3154679743835577
V57,V209,-0.315106518268004
V15,V48,-0.31486050775436386
V92,V49,-0.31476243540801235
V74,V49,-0.3146871350441821
V49,V31,-0.31463433289913123
V21,addr2,-0.3146279521939676
V80,addr2,-0.31450123797393836
D6,V195,-0.31421359356086775
V33,V209,-0.31389259518192136
V90,V52,-0.31382806796695834
V48,V52,-0.31361524652084444
V234,V73,-0.3133425076920578
V51,V69,-0.3132974047561155
V57,V182,-0.31252859138253875
V165,V157,-0.3125166461672125
V57,V180,-0.3124802723280685
V49,V73,-0.3123382041351999
V61,V202,-0.3118340297821505
V90,V92,-0.31153203015734954
V57,V48,-0.3114324994978501
V15,D6,-0.3114029269572363
V148,V166,-0.31140175646371077
V48,V93,-0.31108198786084207
V34,V90,-0.3109876190119102
V51,V29,-0.3108091130413891
D12,V197,-0.3106883207547819
V209,V15,-0.31021644974979395
V90,V94,-0.3100845292510812
V50,V70,-0.30987591199913517
V210,V20,-0.3097850922897861
V69,V52,-0.3097173643641489
V256,D14,-0.3096416787810962
V84,addr2,-0.30963368340490344
V255,D14,-0.30961095424172663
V49,V51,-0.3094394210790974
V152,V139,-0.3094338997687403
V167,V61,-0.30916170142198507
V49,V71,-0.3088170049819435
V198,D15,-0.3088098498735273
D11,V75,-0.3087641759771998
V30,V50,-0.3087545365299092
V31,V90,-0.3087011347550331
V62,V183,-0.3084192955262422
V183,V33,-0.30835409582573575
V16,V48,-0.30785421629407284
V198,D6,-0.30748828075897644
V42,V48,-0.30742921550656094
V49,V32,-0.3074240375974833
D5,V139,-0.30728865390650334
V94,D6,-0.30722172291736666
V74,V90,-0.3070145671644983
V90,V33,-0.306943570889396
V91,V51,-0.3068477581754176
V61,V211,-0.3067366966667175
V72,V48,-0.30645343793406593
V21,V48,-0.30639779777194065
TransactionID,V150,-0.30631673835287654
V29,V52,-0.30610035297758725
V49,V15,-0.30600312956658565
V33,V180,-0.30591510726835197
V69,V94,-0.3058775860851827
V61,V177,-0.30561824015798605
V183,V73,-0.3052227506920038
D2,V194,-0.3048375434445794
V52,V49,-0.30481596381788717
V90,V42,-0.3048081359802068
V15,V183,-0.30462665594240934
V84,V48,-0.3045600742727547
D2,V197,-0.3045577344415998
V33,V182,-0.3043104610866648
V70,V51,-0.30411977261954837
TransactionID,V151,-0.3039882161716909
V29,V94,-0.3034230626879039
V22,V48,-0.3033306927657543
V57,V181,-0.3030063516331734
V73,V90,-0.30289416546176995
V159,TransactionID,-0.3027417759452841
V57,V49,-0.3026742839081432
V93,V49,-0.3023698928142654
V180,V15,-0.3022529211602504
V52,V91,-0.3022123118690246
V182,V62,-0.3022050797015549
V71,V90,-0.3019170321546803
V90,V32,-0.30184795823075916
V19,V216,-0.30177890762118054
V34,V234,-0.3017544678690032
V73,V209,-0.3016315527510417
V51,V30,-0.3008779806785925
V15,V182,-0.3006687142448422
V180,V62,-0.3005844888678371
V52,V70,-0.30057071545944825
V58,V48,-0.3005230467922004
V29,V31,-0.30047938144988956
V48,V79,-0.3000990309470678
V182,V73,-0.2999230191844099
V73,V180,-0.2998781344547243
V93,V90,-0.2995983124299464
V20,V202,-0.2995487708140105
addr2,V81,-0.299477913399344
V91,V92,-0.2994317762028251
V49,V16,-0.29919393291973506
V42,V49,-0.29883661094327046
V63,V48,-0.2987582703869258
V34,V91,-0.29875643443689637
V29,V92,-0.29859818684439254
V166,V155,-0.2985674908491685
V91,V94,-0.2980039839331237
V49,V72,-0.29783524528902333
V21,V49,-0.2977784850775522
V20,V167,-0.2977170014993112
V69,V92,-0.2969778269545279
V91,V31,-0.2966327157247997
V30,V52,-0.29632304817099825
V34,V69,-0.2962118667279269
V94,V70,-0.29609785889152523
V49,V84,-0.2960306305303642
V181,V33,-0.29573858594859753
V197,D4,-0.2955700545631357
D1,V194,-0.2954498242370338
V165,V158,-0.2952813437591613
V34,V29,-0.29521631791064706
V84,V90,-0.2950663233322338
V90,V15,-0.29500449084506825
V33,V91,-0.2949356245293789
V34,V209,-0.2948489644672688
V62,V181,-0.2948408219820914
V74,V91,-0.29483448800472345
V49,V22,-0.2947976611679791
V148,D2,-0.2943304479654319
V29,V42,-0.29432823672209457
V211,V20,-0.29431724642376644
V140,V152,-0.293987063075377
V48,V43,-0.29394182069108665
V177,V20,-0.2938461305951067
V69,V42,-0.2937952909831017
V29,V32,-0.29370827942457406
V21,V90,-0.2936786355583637
V57,V215,-0.2936024621373413
V69,V74,-0.2935970953825899
V91,V42,-0.29355126450334335
V234,V16,-0.2934880902444103
V71,V69,-0.29324054573383657
V149,D2,-0.2931670738871063
V322,D5,-0.29286177652286105
D2,V314,-0.2928484733086691
V94,V30,-0.2927864733002744
D12,V198,-0.2927289779729089
V17,V48,-0.2926978584551451
V74,V29,-0.2922068575995366
V57,V90,-0.292109864164196
V49,V58,-0.2920716307155895
V69,V33,-0.2920149088185444
V181,V15,-0.29199686747873316
V43,V90,-0.29170943490791423
V79,V49,-0.29169452221919207
V209,V62,-0.29164109866826976
V72,V90,-0.29137474401258373
V31,V69,-0.29104816282012674
V73,V91,-0.2910454320320223
V33,V29,-0.29100634368811734
D2,V141,-0.2907151165359329
V29,V21,-0.2904947022447612
V63,V49,-0.29035648398118485
V48,V18,-0.2902662907569625
V33,V210,-0.29021766610627386
V71,V91,-0.29010411402089026
V31,V30,-0.2900853255274302
V91,V32,-0.29004745854532826
V181,V73,-0.29004617549255435
V183,V34,-0.28989303276528705
V154,D2,-0.28957615167884654
V73,V69,-0.2895362483193928
V302,V48,-0.2892938233794276
V76,D11,-0.28922254939152325
card5,V330,-0.28920245446060294
V195,D2,-0.2891191933680826
V19,D6,-0.2890661540335566
D2,V153,-0.2887118940526684
V16,V90,-0.28863729162367274
V50,V164,-0.28859997131573417
V71,V29,-0.288357184494112
V30,V92,-0.28812314798451333
V194,D12,-0.2880719104277177
V29,V73,-0.2879972837645125
V91,V93,-0.2879615774797401
V149,V166,-0.2879449583114464
V155,D2,-0.2879295067116481
V234,V74,-0.28784064051049685
V215,V33,-0.2876008796579731
V34,V180,-0.287522839615342
D4,V194,-0.28752173116502294
V70,V92,-0.28751394058327445
V48,V85,-0.28749582984473687
V57,V204,-0.2873093015658999
V62,V234,-0.28729675937078847
V54,D2,-0.28722161138799834
D2,V156,-0.28710295015809817
